unresolved_crosswalk_id,unresolved_ip_name,unresolved_normalized_ip_name,unresolved_activity_registry_id,unresolved_indicator_registry_id,unresolved_activity_code,unresolved_normalized_activity_name,unresolved_indicator_code,unresolved_normalized_indicator_name,unresolved_output,unresolved_outcome,unresolved_cpd_indicator,unresolved_sp_indicator,unresolved_unsdcf_indicator,unresolved_reporting_year,unresolved_reporting_quarter,unresolved_target_registry_id,unresolved_evidence_required,unresolved_source_document,unresolved_source_sheet,unresolved_source_row,unresolved_mapping_method,unresolved_mapping_confidence,unresolved_mapping_status,unresolved_validation_status,unresolved_contribution_type,unresolved_gap_reason,unresolved_me_review_status,unresolved_me_corrected_value,unresolved_me_comments,unresolved_approved_by,unresolved_approved_date,crosswalk_crosswalk_id,crosswalk_ip_name,crosswalk_normalized_ip_name,crosswalk_activity_registry_id,crosswalk_indicator_registry_id,crosswalk_activity_code,crosswalk_normalized_activity_name,crosswalk_indicator_code,crosswalk_normalized_indicator_name,crosswalk_output,crosswalk_outcome,crosswalk_cpd_indicator,crosswalk_sp_indicator,crosswalk_unsdcf_indicator,crosswalk_reporting_year,crosswalk_reporting_quarter,crosswalk_target_registry_id,crosswalk_evidence_required,crosswalk_source_document,crosswalk_source_sheet,crosswalk_source_row,crosswalk_mapping_method,crosswalk_mapping_confidence,crosswalk_mapping_status,crosswalk_validation_status,crosswalk_contribution_type,crosswalk_gap_reason,crosswalk_me_review_status,crosswalk_me_corrected_value,crosswalk_me_comments,crosswalk_approved_by,crosswalk_approved_date,target_registry_id,target_ip_name,target_normalized_ip_name,target_indicator_code,target_indicator_name,target_reporting_year,target_annual_target,target_q1_target,target_q2_target,target_q3_target,target_q4_target,target_cumulative_target,target_target_type,target_unit_of_measure,target_source_document,target_source_sheet,target_source_row,target_mapping_status,target_validation_status,target_gap_reason,target_me_review_status,target_me_corrected_value,target_me_comments,target_approved_by,target_approved_date,evidence_evidence_registry_id,evidence_ip_name,evidence_activity_code,evidence_activity_name,evidence_indicator_code,evidence_indicator_name,evidence_evidence_required,evidence_evidence_type,evidence_evidence_frequency,evidence_responsible_team_or_person,evidence_source_document,evidence_source_sheet,evidence_source_row,evidence_validation_status,evidence_notes,evidence_me_review_status,evidence_me_corrected_value,evidence_me_comments,evidence_approved_by,evidence_approved_date,ip_registry_registry_id,ip_registry_ip_name,ip_registry_normalized_ip_name,ip_registry_source_document,ip_registry_source_folder,ip_registry_mapping_status,ip_registry_mapping_confidence,ip_registry_validation_status,ip_registry_remarks,ip_registry_me_review_status,ip_registry_me_corrected_value,ip_registry_me_comments,ip_registry_approved_by,ip_registry_approved_date,issue_group,decision_needed,proposed_fix,fix_confidence,requires_human_approval,agent_triage_note
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_d105edded14499,FPAN,fpan,act_669b1f6aab7728,,,national guideline on cse development,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,cse_activitylist,22.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_79e8877e07490c,FPAN,,National Guideline on CSE Development,,,unknown,unknown,unknown,unknown,fpanprogramindicator.xlsx,cse_activitylist,22.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_9fbeb9ea9be455,FPAN,fpan,act_b47f89bf500124,,,multi stakeholder workshop,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,cse_activitylist,23.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_a2e3cbd7f9d39f,FPAN,,Multi-Stakeholder Workshop,,,unknown,unknown,unknown,unknown,fpanprogramindicator.xlsx,cse_activitylist,23.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_0d41f1c0d01bb7,FPAN,fpan,act_92dac3630d2104,,,periodic meeting cost,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,cse_activitylist,24.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_dc17b8e5fb9a60,FPAN,,Periodic Meeting cost,,,unknown,unknown,unknown,unknown,fpanprogramindicator.xlsx,cse_activitylist,24.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_783a8fa38bab5f,FPAN,fpan,act_99367d6d2e8081,,,chair and co chair meeting,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,cse_activitylist,25.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_52583465f6ed62,FPAN,,Chair and Co-chair meeting,,,unknown,unknown,unknown,unknown,fpanprogramindicator.xlsx,cse_activitylist,25.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_fce1f6c48ab068,FPAN,fpan,act_101ba5502b7142,,,ai integration in cse or pilot ai driven approaches to strengthen cse delivery,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,cse_activitylist,26.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_28c1f2bd1d4a61,FPAN,,AI Integration in CSE or Pilot AI-driven approaches to strengthen CSE delivery,,,unknown,unknown,unknown,unknown,fpanprogramindicator.xlsx,cse_activitylist,26.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_7db4f46111d550,FPAN,fpan,act_6d92137988ec56,,,engaging content creation and content development cse infographics jingle,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,cse_activitylist,27.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_b7cb25334a1e91,FPAN,,Engaging Content creation and content development (CSE Infographics/ Jingle),,,unknown,unknown,unknown,unknown,fpanprogramindicator.xlsx,cse_activitylist,27.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_74556daab70a18,FPAN,fpan,act_a47a36ca27143d,,,data management and support,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,cse_activitylist,28.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_3433f380f50b9c,FPAN,,Data management and support,,,unknown,unknown,unknown,unknown,fpanprogramindicator.xlsx,cse_activitylist,28.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_10c9ae639d6520,FPAN,fpan,act_a8385e03c29f06,,,social media influencer engagement for townhall event,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,cse_activitylist,29.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_114465f494b916,FPAN,,Social Media influencer engagement for Townhall Event,,,unknown,unknown,unknown,unknown,fpanprogramindicator.xlsx,cse_activitylist,29.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_bba1e0ec1ace86,FPAN,fpan,act_9388ba91fb5de6,,,capacity building for coalition members on evidence generation on cse manuscript writing publication of research articles case studies and impact story collection and cse tool kit development,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,cse_activitylist,30.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_8b30596958fdff,FPAN,,"Capacity Building for Coalition Members on Evidence generation on CSE (Manuscript Writing, Publication of Research articles/ Case studies) and Impact Story Collection and CSE Tool Kit Development.",,,unknown,unknown,unknown,unknown,fpanprogramindicator.xlsx,cse_activitylist,30.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_679e1e4be1be18,FPAN,fpan,act_6509516aa33761,,,special days celebration like international youth day 16 days of activism against gender based violence gbv safe abortion day menstrual hygiene day,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,cse_activitylist,31.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_e989f88347f366,FPAN,,"Special days celebration like International Youth Day, 16 Days of Activism against Gender Based Violence (GBV), Safe Abortion Day, Menstrual Hygiene Day",,,unknown,unknown,unknown,unknown,fpanprogramindicator.xlsx,cse_activitylist,31.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_2e6c0681ffdf99,FPAN,fpan,act_56ae8fa96aeb18,,,development of cse tool kit and booklet of impact stories compilation,,,,,,,,2026.0,,,unknown,fpanprogramindicator.xlsx,cse_activitylist,32.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_ff4b7045e1950b,FPAN,,Development of CSE Tool Kit and Booklet of Impact stories compilation:,,,unknown,unknown,unknown,unknown,fpanprogramindicator.xlsx,cse_activitylist,32.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tgt_bba80a12482e2b,FPAN,fpan,cpd_indicator_code,CPD Indicator,2026.0,total_target,q1_ind_target,q2_ind_target,q3_ind_target,q4_ind_targeet,total_target,indicator,,fpanprogramindicator.xlsx,indicator_target,11.0,matched_direct,pending_user_validation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ip_4341f1176dc4dd,FPAN,fpan,fpanprogramindicator.xlsx,H:\My Drive\unfpamel_agentic_ai\data\uploads\ipprograminidcator,matched_direct,1.0,pending_user_validation,Responsible IP inferred from source workbook identity.,,,,,,,yes,,,yes,review proposed fixes
