unresolved_crosswalk_id,unresolved_ip_name,unresolved_normalized_ip_name,unresolved_activity_registry_id,unresolved_indicator_registry_id,unresolved_activity_code,unresolved_normalized_activity_name,unresolved_indicator_code,unresolved_normalized_indicator_name,unresolved_output,unresolved_outcome,unresolved_cpd_indicator,unresolved_sp_indicator,unresolved_unsdcf_indicator,unresolved_reporting_year,unresolved_reporting_quarter,unresolved_target_registry_id,unresolved_evidence_required,unresolved_source_document,unresolved_source_sheet,unresolved_source_row,unresolved_mapping_method,unresolved_mapping_confidence,unresolved_mapping_status,unresolved_validation_status,unresolved_contribution_type,unresolved_gap_reason,unresolved_me_review_status,unresolved_me_corrected_value,unresolved_me_comments,unresolved_approved_by,unresolved_approved_date,crosswalk_crosswalk_id,crosswalk_ip_name,crosswalk_normalized_ip_name,crosswalk_activity_registry_id,crosswalk_indicator_registry_id,crosswalk_activity_code,crosswalk_normalized_activity_name,crosswalk_indicator_code,crosswalk_normalized_indicator_name,crosswalk_output,crosswalk_outcome,crosswalk_cpd_indicator,crosswalk_sp_indicator,crosswalk_unsdcf_indicator,crosswalk_reporting_year,crosswalk_reporting_quarter,crosswalk_target_registry_id,crosswalk_evidence_required,crosswalk_source_document,crosswalk_source_sheet,crosswalk_source_row,crosswalk_mapping_method,crosswalk_mapping_confidence,crosswalk_mapping_status,crosswalk_validation_status,crosswalk_contribution_type,crosswalk_gap_reason,crosswalk_me_review_status,crosswalk_me_corrected_value,crosswalk_me_comments,crosswalk_approved_by,crosswalk_approved_date,target_registry_id,target_ip_name,target_normalized_ip_name,target_indicator_code,target_indicator_name,target_reporting_year,target_annual_target,target_q1_target,target_q2_target,target_q3_target,target_q4_target,target_cumulative_target,target_target_type,target_unit_of_measure,target_source_document,target_source_sheet,target_source_row,target_mapping_status,target_validation_status,target_gap_reason,target_me_review_status,target_me_corrected_value,target_me_comments,target_approved_by,target_approved_date,evidence_evidence_registry_id,evidence_ip_name,evidence_activity_code,evidence_activity_name,evidence_indicator_code,evidence_indicator_name,evidence_evidence_required,evidence_evidence_type,evidence_evidence_frequency,evidence_responsible_team_or_person,evidence_source_document,evidence_source_sheet,evidence_source_row,evidence_validation_status,evidence_notes,evidence_me_review_status,evidence_me_corrected_value,evidence_me_comments,evidence_approved_by,evidence_approved_date,ip_registry_registry_id,ip_registry_ip_name,ip_registry_normalized_ip_name,ip_registry_source_document,ip_registry_source_folder,ip_registry_mapping_status,ip_registry_mapping_confidence,ip_registry_validation_status,ip_registry_remarks,ip_registry_me_review_status,ip_registry_me_corrected_value,ip_registry_me_comments,ip_registry_approved_by,ip_registry_approved_date,issue_group,decision_needed,proposed_fix,fix_confidence,requires_human_approval,agent_triage_note
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_efe162d8ba47d2,SAATHI,saathi,act_67c9c3d8509fe5,,ADVOEU3246,international day celebration,,,Output 1 - National Women’s Machinery has the improved capacity to advance GEWE in line with international/ national normative frameworks,"Outcome 3 - Institutions deliver gender equality outcomes in all spheres, in line with international and national normative frameworks",,,,2026.0,,,unknown,saathiprogramindicator.xlsx,saathiactivitylist,9.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_2a30315abf5e18,SAATHI,ADVOEU3246,International Day celebration,,,unknown,unknown,unknown,unknown,saathiprogramindicator.xlsx,saathiactivitylist,9.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_72cf669d2717f6,SAATHI,saathi,act_5306829df44316,,ADVOEU3248,develop training manual and facilitators guides on case management guideline,,,Output 1 - National Women’s Machinery has the improved capacity to advance GEWE in line with international/ national normative frameworks,"Outcome 3 - Institutions deliver gender equality outcomes in all spheres, in line with international and national normative frameworks",,,,2026.0,,,unknown,saathiprogramindicator.xlsx,saathiactivitylist,10.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_81f7da3c961690,SAATHI,ADVOEU3248,Develop training manual and facilitators guides on case management guideline,,,unknown,unknown,unknown,unknown,saathiprogramindicator.xlsx,saathiactivitylist,10.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_827ad493044923,SAATHI,saathi,act_e90f883ebaf575,,2.1.1,operation of shelter home kanchanpur 100 programme support staffing and operations,,,Please mention program output,Please mention linked program outcome,,,,2026.0,,,unknown,saathiprogramindicator.xlsx,saathiactivitylist,11.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_f9813cb8408c4c,SAATHI,2.1.1,Operation of shelter home: Kanchanpur (100% programme support - Staffing and Operations),,,unknown,unknown,unknown,unknown,saathiprogramindicator.xlsx,saathiactivitylist,11.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_2d43d4fceddae9,SAATHI,saathi,act_a1d1d346f66a1f,,2.1.2.1,refresher training on gta and services for safe house staff achham bajhag bajura baitadi kailali each 2 person,,,,,,,,2026.0,,,unknown,saathiprogramindicator.xlsx,saathiactivitylist,12.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_7eeddb393ba830,SAATHI,2.1.2.1,"Refresher Training on GTA and Services for safe house staff Achham, Bajhag, Bajura,Baitadi, Kailali (Each 2 person)",,,unknown,unknown,unknown,unknown,saathiprogramindicator.xlsx,saathiactivitylist,12.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_b1759de3dbf610,SAATHI,saathi,act_1d5d4c68051bc2,,2.1.2.2,stress management training care for care giver on psea anti corruption bribery discrimination and actions to undertake in those cases achham bajhag bajura baitadi kailali each 2 person,,,,,,,,2026.0,,,unknown,saathiprogramindicator.xlsx,saathiactivitylist,13.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_5a2cf34e5b95ff,SAATHI,2.1.2.2,"Stress Management Training/Care for Care Giver on PSEA, anti-corruption,bribery, discrimination and actions to undertake in those cases Achham, Bajhag, Bajura,Baitadi, Kailali (Each 2 person)",,,unknown,unknown,unknown,unknown,saathiprogramindicator.xlsx,saathiactivitylist,13.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_30868bcf052ea6,SAATHI,saathi,act_2cca5120e026eb,,2.1.2.3,review and reflections programme to develop the sustainability of the safe house and shelter home management after the programme completion meeting will be held between the safe house staff and women development staff prodoc activity 2 1 2 1,,,,,,,,2026.0,,,unknown,saathiprogramindicator.xlsx,saathiactivitylist,14.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_c0f5d82a34b71f,SAATHI,2.1.2.3,Review & Reflections programme to develop the sustainability of the safe house and shelter home management after the programme completion: Meeting will be held between the Safe house staff and women development staff (PRODOC Activity: 2.1.2.1),,,unknown,unknown,unknown,unknown,saathiprogramindicator.xlsx,saathiactivitylist,14.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_bd26e94ec1b27b,SAATHI,saathi,act_e6c0115dface84,,2.1.2.4,provincial level consultations to develop action plan to guide for the sustainability of the shelter home operations which will focus on local perspectives and context specific issues of safe house and shelter home management,,,,,,,,2026.0,,,unknown,saathiprogramindicator.xlsx,saathiactivitylist,15.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_26fb2219a1bc07,SAATHI,2.1.2.4,Provincial-Level Consultations to develop action plan to guide for the sustainability of the shelter home operations which will focus on local perspectives and context-specific issues of safe house and shelter home management,,,unknown,unknown,unknown,unknown,saathiprogramindicator.xlsx,saathiactivitylist,15.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_6cb72dbb3f6039,SAATHI,saathi,act_0bc12fe0e23af1,,2.1.2.5,coordination meeting with stakeholders for strengthening coordination for safehouse sustanability government stakeholders,,,,,,,,2026.0,,,unknown,saathiprogramindicator.xlsx,saathiactivitylist,16.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_05c52f30a5d9b0,SAATHI,2.1.2.5,Coordination Meeting with stakeholders for strengthening coordination for Safehouse Sustanability - government stakeholders,,,unknown,unknown,unknown,unknown,saathiprogramindicator.xlsx,saathiactivitylist,16.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_175555676b9e0d,SAATHI,saathi,act_325b86a2632de0,,2.1.3.1,shelter home action plan development coordination and consultative meeting of technical committee,,,,,,,,2026.0,,,unknown,saathiprogramindicator.xlsx,saathiactivitylist,17.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_b07eaba77d688f,SAATHI,2.1.3.1,Shelter Home Action plan development: Coordination and Consultative Meeting of Technical Committee,,,unknown,unknown,unknown,unknown,saathiprogramindicator.xlsx,saathiactivitylist,17.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_4f80700f12fed4,SAATHI,saathi,act_8fab057b834f20,,2.1.3.2,workshop at federal level to finalize and endorsement of gta training manual to build the capacity of shelter home staff to provide survivor centric services,,,,,,,,2026.0,,,unknown,saathiprogramindicator.xlsx,saathiactivitylist,18.0,no_indicator_field_in_activity_source,0.0,unmatched_activity,requires_me_review,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_29289e55d47af6,SAATHI,2.1.3.2,Workshop at federal level to finalize and endorsement of GTA training manual to build the capacity of Shelter home staff to provide survivor centric services.,,,unknown,unknown,unknown,unknown,saathiprogramindicator.xlsx,saathiactivitylist,18.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
