unresolved_crosswalk_id,unresolved_ip_name,unresolved_normalized_ip_name,unresolved_activity_registry_id,unresolved_indicator_registry_id,unresolved_activity_code,unresolved_normalized_activity_name,unresolved_indicator_code,unresolved_normalized_indicator_name,unresolved_output,unresolved_outcome,unresolved_cpd_indicator,unresolved_sp_indicator,unresolved_unsdcf_indicator,unresolved_reporting_year,unresolved_reporting_quarter,unresolved_target_registry_id,unresolved_evidence_required,unresolved_source_document,unresolved_source_sheet,unresolved_source_row,unresolved_mapping_method,unresolved_mapping_confidence,unresolved_mapping_status,unresolved_validation_status,unresolved_contribution_type,unresolved_gap_reason,unresolved_me_review_status,unresolved_me_corrected_value,unresolved_me_comments,unresolved_approved_by,unresolved_approved_date,crosswalk_crosswalk_id,crosswalk_ip_name,crosswalk_normalized_ip_name,crosswalk_activity_registry_id,crosswalk_indicator_registry_id,crosswalk_activity_code,crosswalk_normalized_activity_name,crosswalk_indicator_code,crosswalk_normalized_indicator_name,crosswalk_output,crosswalk_outcome,crosswalk_cpd_indicator,crosswalk_sp_indicator,crosswalk_unsdcf_indicator,crosswalk_reporting_year,crosswalk_reporting_quarter,crosswalk_target_registry_id,crosswalk_evidence_required,crosswalk_source_document,crosswalk_source_sheet,crosswalk_source_row,crosswalk_mapping_method,crosswalk_mapping_confidence,crosswalk_mapping_status,crosswalk_validation_status,crosswalk_contribution_type,crosswalk_gap_reason,crosswalk_me_review_status,crosswalk_me_corrected_value,crosswalk_me_comments,crosswalk_approved_by,crosswalk_approved_date,target_registry_id,target_ip_name,target_normalized_ip_name,target_indicator_code,target_indicator_name,target_reporting_year,target_annual_target,target_q1_target,target_q2_target,target_q3_target,target_q4_target,target_cumulative_target,target_target_type,target_unit_of_measure,target_source_document,target_source_sheet,target_source_row,target_mapping_status,target_validation_status,target_gap_reason,target_me_review_status,target_me_corrected_value,target_me_comments,target_approved_by,target_approved_date,evidence_evidence_registry_id,evidence_ip_name,evidence_activity_code,evidence_activity_name,evidence_indicator_code,evidence_indicator_name,evidence_evidence_required,evidence_evidence_type,evidence_evidence_frequency,evidence_responsible_team_or_person,evidence_source_document,evidence_source_sheet,evidence_source_row,evidence_validation_status,evidence_notes,evidence_me_review_status,evidence_me_corrected_value,evidence_me_comments,evidence_approved_by,evidence_approved_date,ip_registry_registry_id,ip_registry_ip_name,ip_registry_normalized_ip_name,ip_registry_source_document,ip_registry_source_folder,ip_registry_mapping_status,ip_registry_mapping_confidence,ip_registry_validation_status,ip_registry_remarks,ip_registry_me_review_status,ip_registry_me_corrected_value,ip_registry_me_comments,ip_registry_approved_by,ip_registry_approved_date,issue_group,decision_needed,proposed_fix,fix_confidence,requires_human_approval,agent_triage_note
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_2545734fd92148,SPN,spn,act_2bd819185e0a2c,ind_334622cf9110ab,8_1_1,subact 8 1 review and planning meeting for guftagu session,Number of individuals (parents,number of individuals parents traditional and religious leaders and community members engaged in community spaces to challenge harmful practices promote gender equality and sexual and reproductive health,Output 6: Male members from Muslim community are oriented on SRH and Gender Equality,"Outcome 3. By 2029, the reduction in gender-based violence and harmful practices has accelerated",Percent of Health facilities with Supportive supervision visits conducted to support service providers to offer adolescent friendly sexual and reproductive health services,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,21.0,source_activity_indicator_field,0.95,matched_direct,pending_user_validation,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_828f5b13cb988e,SPN,8_1_1,Subact 8.1: Review and Planning Meeting for Guftagu session,Number of individuals (parents,"Number of individuals (parents, traditional and religious leaders, and community members) engaged in community spaces to challenge harmful practices, promote gender equality and sexual and reproductive health",unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,21.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_e843ba76a47679,SPN,spn,act_2bd819185e0a2c,ind_334622cf9110ab,8_1_1,subact 8 1 review and planning meeting for guftagu session,Number of individuals (parents,number of individuals parents traditional and religious leaders and community members engaged in community spaces to challenge harmful practices promote gender equality and sexual and reproductive health,Output 6: Male members from Muslim community are oriented on SRH and Gender Equality,"Outcome 3. By 2029, the reduction in gender-based violence and harmful practices has accelerated",Percent of Health facilities with Supportive supervision visits conducted to support service providers to offer adolescent friendly sexual and reproductive health services,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,21.0,source_activity_indicator_field,0.95,matched_direct,pending_user_validation,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_c71b70222dee80,SPN,8_1_1,Subact 8.1: Review and Planning Meeting for Guftagu session,Number of individuals (parents,"Number of individuals (parents, traditional and religious leaders, and community members) engaged in community spaces to challenge harmful practices, promote gender equality and sexual and reproductive health",unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,21.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_07c3928791a72e,SPN,spn,act_2bd819185e0a2c,ind_334622cf9110ab,8_1_1,subact 8 1 review and planning meeting for guftagu session,Number of individuals (parents,number of individuals parents traditional and religious leaders and community members engaged in community spaces to challenge harmful practices promote gender equality and sexual and reproductive health,Output 6: Male members from Muslim community are oriented on SRH and Gender Equality,"Outcome 3. By 2029, the reduction in gender-based violence and harmful practices has accelerated",Percent of Health facilities with Supportive supervision visits conducted to support service providers to offer adolescent friendly sexual and reproductive health services,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,21.0,source_activity_indicator_field,0.95,matched_direct,pending_user_validation,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_9413b55b7bad66,SPN,8_1_1,Subact 8.1: Review and Planning Meeting for Guftagu session,Number of individuals (parents,"Number of individuals (parents, traditional and religious leaders, and community members) engaged in community spaces to challenge harmful practices, promote gender equality and sexual and reproductive health",unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,21.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_6bfb8b48606d32,SPN,spn,act_ee862a803cfe86,ind_334622cf9110ab,8_2_1,subact 8 2 orientation for male facilitators,Number of individuals (parents,number of individuals parents traditional and religious leaders and community members engaged in community spaces to challenge harmful practices promote gender equality and sexual and reproductive health,Output 6: Male members from Muslim community are oriented on SRH and Gender Equality,"Outcome 3. By 2029, the reduction in gender-based violence and harmful practices has accelerated",Percent of Health facilities with Supportive supervision visits conducted to support service providers to offer adolescent friendly sexual and reproductive health services,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,22.0,source_activity_indicator_field,0.98,matched_direct,pending_user_validation,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_f4fc06177b1824,SPN,8_2_1,Subact 8.2: Orientation for Male Facilitators,Number of individuals (parents,"Number of individuals (parents, traditional and religious leaders, and community members) engaged in community spaces to challenge harmful practices, promote gender equality and sexual and reproductive health",unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,22.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_f97587d353e6ad,SPN,spn,act_ee862a803cfe86,ind_334622cf9110ab,8_2_1,subact 8 2 orientation for male facilitators,Number of individuals (parents,number of individuals parents traditional and religious leaders and community members engaged in community spaces to challenge harmful practices promote gender equality and sexual and reproductive health,Output 6: Male members from Muslim community are oriented on SRH and Gender Equality,"Outcome 3. By 2029, the reduction in gender-based violence and harmful practices has accelerated",Percent of Health facilities with Supportive supervision visits conducted to support service providers to offer adolescent friendly sexual and reproductive health services,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,22.0,source_activity_indicator_field,0.95,matched_direct,pending_user_validation,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_1964e50ea56916,SPN,8_2_1,Subact 8.2: Orientation for Male Facilitators,Number of individuals (parents,"Number of individuals (parents, traditional and religious leaders, and community members) engaged in community spaces to challenge harmful practices, promote gender equality and sexual and reproductive health",unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,22.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_27ffce0656883e,SPN,spn,act_ee862a803cfe86,ind_334622cf9110ab,8_2_1,subact 8 2 orientation for male facilitators,Number of individuals (parents,number of individuals parents traditional and religious leaders and community members engaged in community spaces to challenge harmful practices promote gender equality and sexual and reproductive health,Output 6: Male members from Muslim community are oriented on SRH and Gender Equality,"Outcome 3. By 2029, the reduction in gender-based violence and harmful practices has accelerated",Percent of Health facilities with Supportive supervision visits conducted to support service providers to offer adolescent friendly sexual and reproductive health services,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,22.0,source_activity_indicator_field,0.95,matched_direct,pending_user_validation,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_5e374eb1fbb434,SPN,8_2_1,Subact 8.2: Orientation for Male Facilitators,Number of individuals (parents,"Number of individuals (parents, traditional and religious leaders, and community members) engaged in community spaces to challenge harmful practices, promote gender equality and sexual and reproductive health",unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,22.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_7e0ee0870eb627,SPN,spn,act_ee862a803cfe86,ind_334622cf9110ab,8_2_1,subact 8 2 orientation for male facilitators,Number of individuals (parents,number of individuals parents traditional and religious leaders and community members engaged in community spaces to challenge harmful practices promote gender equality and sexual and reproductive health,Output 6: Male members from Muslim community are oriented on SRH and Gender Equality,"Outcome 3. By 2029, the reduction in gender-based violence and harmful practices has accelerated",Percent of Health facilities with Supportive supervision visits conducted to support service providers to offer adolescent friendly sexual and reproductive health services,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,22.0,source_activity_indicator_field,0.95,matched_direct,pending_user_validation,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_29c0d2777130ae,SPN,8_2_1,Subact 8.2: Orientation for Male Facilitators,Number of individuals (parents,"Number of individuals (parents, traditional and religious leaders, and community members) engaged in community spaces to challenge harmful practices, promote gender equality and sexual and reproductive health",unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,22.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_3bb558b5e5baab,SPN,spn,act_ee862a803cfe86,ind_334622cf9110ab,8_2_1,subact 8 2 orientation for male facilitators,Number of individuals (parents,number of individuals parents traditional and religious leaders and community members engaged in community spaces to challenge harmful practices promote gender equality and sexual and reproductive health,Output 6: Male members from Muslim community are oriented on SRH and Gender Equality,"Outcome 3. By 2029, the reduction in gender-based violence and harmful practices has accelerated",Percent of Health facilities with Supportive supervision visits conducted to support service providers to offer adolescent friendly sexual and reproductive health services,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,22.0,source_activity_indicator_field,0.95,matched_direct,pending_user_validation,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_dc0ab6cf7b9a1f,SPN,8_2_1,Subact 8.2: Orientation for Male Facilitators,Number of individuals (parents,"Number of individuals (parents, traditional and religious leaders, and community members) engaged in community spaces to challenge harmful practices, promote gender equality and sexual and reproductive health",unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,22.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_ed13c47586674d,SPN,spn,act_ee862a803cfe86,ind_334622cf9110ab,8_2_1,subact 8 2 orientation for male facilitators,Number of individuals (parents,number of individuals parents traditional and religious leaders and community members engaged in community spaces to challenge harmful practices promote gender equality and sexual and reproductive health,Output 6: Male members from Muslim community are oriented on SRH and Gender Equality,"Outcome 3. By 2029, the reduction in gender-based violence and harmful practices has accelerated",Percent of Health facilities with Supportive supervision visits conducted to support service providers to offer adolescent friendly sexual and reproductive health services,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,22.0,source_activity_indicator_field,0.95,matched_direct,pending_user_validation,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_c1dd417f28cc76,SPN,8_2_1,Subact 8.2: Orientation for Male Facilitators,Number of individuals (parents,"Number of individuals (parents, traditional and religious leaders, and community members) engaged in community spaces to challenge harmful practices, promote gender equality and sexual and reproductive health",unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,22.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_f9999781364b92,SPN,spn,act_ee862a803cfe86,ind_334622cf9110ab,8_2_1,subact 8 2 orientation for male facilitators,Number of individuals (parents,number of individuals parents traditional and religious leaders and community members engaged in community spaces to challenge harmful practices promote gender equality and sexual and reproductive health,Output 6: Male members from Muslim community are oriented on SRH and Gender Equality,"Outcome 3. By 2029, the reduction in gender-based violence and harmful practices has accelerated",Percent of Health facilities with Supportive supervision visits conducted to support service providers to offer adolescent friendly sexual and reproductive health services,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,22.0,source_activity_indicator_field,0.95,matched_direct,pending_user_validation,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_060e826b990801,SPN,8_2_1,Subact 8.2: Orientation for Male Facilitators,Number of individuals (parents,"Number of individuals (parents, traditional and religious leaders, and community members) engaged in community spaces to challenge harmful practices, promote gender equality and sexual and reproductive health",unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,22.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_c89b3bd0693b01,SPN,spn,act_ac23d88d047e83,ind_334622cf9110ab,8_3_1,subact 8 3 travel for spn staff,Number of individuals (parents,number of individuals parents traditional and religious leaders and community members engaged in community spaces to challenge harmful practices promote gender equality and sexual and reproductive health,Output 6: Male members from Muslim community are oriented on SRH and Gender Equality,"Outcome 3. By 2029, the reduction in gender-based violence and harmful practices has accelerated",Percent of Health facilities with Supportive supervision visits conducted to support service providers to offer adolescent friendly sexual and reproductive health services,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,23.0,source_activity_indicator_field,0.98,matched_direct,pending_user_validation,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_fd19b34b6e7e70,SPN,8_3_1,Subact 8.3: Travel for SPN Staff,Number of individuals (parents,"Number of individuals (parents, traditional and religious leaders, and community members) engaged in community spaces to challenge harmful practices, promote gender equality and sexual and reproductive health",unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,23.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_f86d053d393cd4,SPN,spn,act_ac23d88d047e83,ind_334622cf9110ab,8_3_1,subact 8 3 travel for spn staff,Number of individuals (parents,number of individuals parents traditional and religious leaders and community members engaged in community spaces to challenge harmful practices promote gender equality and sexual and reproductive health,Output 6: Male members from Muslim community are oriented on SRH and Gender Equality,"Outcome 3. By 2029, the reduction in gender-based violence and harmful practices has accelerated",Percent of Health facilities with Supportive supervision visits conducted to support service providers to offer adolescent friendly sexual and reproductive health services,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,23.0,source_activity_indicator_field,0.95,matched_direct,pending_user_validation,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_436d53e672f849,SPN,8_3_1,Subact 8.3: Travel for SPN Staff,Number of individuals (parents,"Number of individuals (parents, traditional and religious leaders, and community members) engaged in community spaces to challenge harmful practices, promote gender equality and sexual and reproductive health",unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,23.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_58a6618fff1937,SPN,spn,act_ac23d88d047e83,ind_334622cf9110ab,8_3_1,subact 8 3 travel for spn staff,Number of individuals (parents,number of individuals parents traditional and religious leaders and community members engaged in community spaces to challenge harmful practices promote gender equality and sexual and reproductive health,Output 6: Male members from Muslim community are oriented on SRH and Gender Equality,"Outcome 3. By 2029, the reduction in gender-based violence and harmful practices has accelerated",Percent of Health facilities with Supportive supervision visits conducted to support service providers to offer adolescent friendly sexual and reproductive health services,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,23.0,source_activity_indicator_field,0.95,matched_direct,pending_user_validation,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_47fed3eaca96d8,SPN,8_3_1,Subact 8.3: Travel for SPN Staff,Number of individuals (parents,"Number of individuals (parents, traditional and religious leaders, and community members) engaged in community spaces to challenge harmful practices, promote gender equality and sexual and reproductive health",unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,23.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_a6fcfac8cbf7f2,SPN,spn,act_ac23d88d047e83,ind_334622cf9110ab,8_3_1,subact 8 3 travel for spn staff,Number of individuals (parents,number of individuals parents traditional and religious leaders and community members engaged in community spaces to challenge harmful practices promote gender equality and sexual and reproductive health,Output 6: Male members from Muslim community are oriented on SRH and Gender Equality,"Outcome 3. By 2029, the reduction in gender-based violence and harmful practices has accelerated",Percent of Health facilities with Supportive supervision visits conducted to support service providers to offer adolescent friendly sexual and reproductive health services,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,23.0,source_activity_indicator_field,0.95,matched_direct,pending_user_validation,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_bbf8c8b0ab16ab,SPN,8_3_1,Subact 8.3: Travel for SPN Staff,Number of individuals (parents,"Number of individuals (parents, traditional and religious leaders, and community members) engaged in community spaces to challenge harmful practices, promote gender equality and sexual and reproductive health",unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,23.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_2b362bc90cd0d3,SPN,spn,act_ac23d88d047e83,ind_334622cf9110ab,8_3_1,subact 8 3 travel for spn staff,Number of individuals (parents,number of individuals parents traditional and religious leaders and community members engaged in community spaces to challenge harmful practices promote gender equality and sexual and reproductive health,Output 6: Male members from Muslim community are oriented on SRH and Gender Equality,"Outcome 3. By 2029, the reduction in gender-based violence and harmful practices has accelerated",Percent of Health facilities with Supportive supervision visits conducted to support service providers to offer adolescent friendly sexual and reproductive health services,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,23.0,source_activity_indicator_field,0.95,matched_direct,pending_user_validation,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_0390266c9eada6,SPN,8_3_1,Subact 8.3: Travel for SPN Staff,Number of individuals (parents,"Number of individuals (parents, traditional and religious leaders, and community members) engaged in community spaces to challenge harmful practices, promote gender equality and sexual and reproductive health",unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,23.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_fa1957c3068bc3,SPN,spn,act_ac23d88d047e83,ind_334622cf9110ab,8_3_1,subact 8 3 travel for spn staff,Number of individuals (parents,number of individuals parents traditional and religious leaders and community members engaged in community spaces to challenge harmful practices promote gender equality and sexual and reproductive health,Output 6: Male members from Muslim community are oriented on SRH and Gender Equality,"Outcome 3. By 2029, the reduction in gender-based violence and harmful practices has accelerated",Percent of Health facilities with Supportive supervision visits conducted to support service providers to offer adolescent friendly sexual and reproductive health services,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,23.0,source_activity_indicator_field,0.95,matched_direct,pending_user_validation,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_725c54060865ae,SPN,8_3_1,Subact 8.3: Travel for SPN Staff,Number of individuals (parents,"Number of individuals (parents, traditional and religious leaders, and community members) engaged in community spaces to challenge harmful practices, promote gender equality and sexual and reproductive health",unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,23.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_8518dc5267fd22,SPN,spn,act_ac23d88d047e83,ind_334622cf9110ab,8_3_1,subact 8 3 travel for spn staff,Number of individuals (parents,number of individuals parents traditional and religious leaders and community members engaged in community spaces to challenge harmful practices promote gender equality and sexual and reproductive health,Output 6: Male members from Muslim community are oriented on SRH and Gender Equality,"Outcome 3. By 2029, the reduction in gender-based violence and harmful practices has accelerated",Percent of Health facilities with Supportive supervision visits conducted to support service providers to offer adolescent friendly sexual and reproductive health services,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,23.0,source_activity_indicator_field,0.95,matched_direct,pending_user_validation,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_0d0664bf5f0d39,SPN,8_3_1,Subact 8.3: Travel for SPN Staff,Number of individuals (parents,"Number of individuals (parents, traditional and religious leaders, and community members) engaged in community spaces to challenge harmful practices, promote gender equality and sexual and reproductive health",unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,23.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_75b195c9235998,SPN,spn,act_2684285e0f074e,ind_334622cf9110ab,8_4_1,subact 8 4 community engagement activity,Number of individuals (parents,number of individuals parents traditional and religious leaders and community members engaged in community spaces to challenge harmful practices promote gender equality and sexual and reproductive health,Output 6: Male members from Muslim community are oriented on SRH and Gender Equality,"Outcome 3. By 2029, the reduction in gender-based violence and harmful practices has accelerated",Percent of Health facilities with Supportive supervision visits conducted to support service providers to offer adolescent friendly sexual and reproductive health services,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,24.0,source_activity_indicator_field,0.98,matched_direct,pending_user_validation,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_1ca15ff8f548c1,SPN,8_4_1,Subact 8.4: Community Engagement Activity,Number of individuals (parents,"Number of individuals (parents, traditional and religious leaders, and community members) engaged in community spaces to challenge harmful practices, promote gender equality and sexual and reproductive health",unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,24.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_3f8907960711bd,SPN,spn,act_2684285e0f074e,ind_334622cf9110ab,8_4_1,subact 8 4 community engagement activity,Number of individuals (parents,number of individuals parents traditional and religious leaders and community members engaged in community spaces to challenge harmful practices promote gender equality and sexual and reproductive health,Output 6: Male members from Muslim community are oriented on SRH and Gender Equality,"Outcome 3. By 2029, the reduction in gender-based violence and harmful practices has accelerated",Percent of Health facilities with Supportive supervision visits conducted to support service providers to offer adolescent friendly sexual and reproductive health services,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,24.0,source_activity_indicator_field,0.95,matched_direct,pending_user_validation,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_32222d8d6f45c1,SPN,8_4_1,Subact 8.4: Community Engagement Activity,Number of individuals (parents,"Number of individuals (parents, traditional and religious leaders, and community members) engaged in community spaces to challenge harmful practices, promote gender equality and sexual and reproductive health",unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,24.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_388d9480f1cf6a,SPN,spn,act_2684285e0f074e,ind_334622cf9110ab,8_4_1,subact 8 4 community engagement activity,Number of individuals (parents,number of individuals parents traditional and religious leaders and community members engaged in community spaces to challenge harmful practices promote gender equality and sexual and reproductive health,Output 6: Male members from Muslim community are oriented on SRH and Gender Equality,"Outcome 3. By 2029, the reduction in gender-based violence and harmful practices has accelerated",Percent of Health facilities with Supportive supervision visits conducted to support service providers to offer adolescent friendly sexual and reproductive health services,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,24.0,source_activity_indicator_field,0.95,matched_direct,pending_user_validation,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_400edc8ed7de5b,SPN,8_4_1,Subact 8.4: Community Engagement Activity,Number of individuals (parents,"Number of individuals (parents, traditional and religious leaders, and community members) engaged in community spaces to challenge harmful practices, promote gender equality and sexual and reproductive health",unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,24.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,xwalk_6ee068da17e4e9,SPN,spn,act_2684285e0f074e,ind_334622cf9110ab,8_4_1,subact 8 4 community engagement activity,Number of individuals (parents,number of individuals parents traditional and religious leaders and community members engaged in community spaces to challenge harmful practices promote gender equality and sexual and reproductive health,Output 6: Male members from Muslim community are oriented on SRH and Gender Equality,"Outcome 3. By 2029, the reduction in gender-based violence and harmful practices has accelerated",Percent of Health facilities with Supportive supervision visits conducted to support service providers to offer adolescent friendly sexual and reproductive health services,,,2026.0,,,unknown,spnprograminidcator.xlsx,finalactivitylist,24.0,source_activity_indicator_field,0.95,matched_direct,pending_user_validation,direct,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,evidence_4d26cd4853c08e,SPN,8_4_1,Subact 8.4: Community Engagement Activity,Number of individuals (parents,"Number of individuals (parents, traditional and religious leaders, and community members) engaged in community spaces to challenge harmful practices, promote gender equality and sexual and reproductive health",unknown,unknown,unknown,unknown,spnprograminidcator.xlsx,finalactivitylist,24.0,requires_me_review,Source workbook does not provide a normalized evidence requirement field.,,,,,,,,,,,,,,,,,,,,,yes,,,yes,review proposed fixes
